"","logFC","logCPM","F","PValue","FDR"
"NINJ2",-1.93208110447218,4.51810910562368,29.0149098010113,7.7015765597642e-06,0.00522658935921109
"MAT2B",-1.74523096977495,5.80374672225287,28.4257395738832,8.99771611657798e-06,0.00546400859798694
"E2F1",1.75845356015109,2.64264096372643,28.418692781198,9.01456137245283e-06,0.00546400859798694
"SHPRH",-1.12853505560269,5.08261501870632,28.3664933361606,9.14039727928924e-06,0.00546400859798694
"MIR3976",4.01489821339249,-1.6794291989738,28.3274257095204,9.23580379392897e-06,0.00546400859798694
"MS4A7",-2.16024645440982,4.85553474524992,28.2826907772263,9.34635839463671e-06,0.00546400859798694
"MIR138_1",4.04463979952095,-1.68506700891372,28.2531893487222,9.42003895989597e-06,0.00546400859798694
"TSPAN9",1.90736595519072,3.21585362968302,28.1556270622269,9.66815482317407e-06,0.00546400859798694
"MIR548B",4.05663611392376,-1.73685399764641,27.8494795323531,1.0493118749169e-05,0.00546400859798694
"HPS3",-1.3224994828967,4.20122754483949,27.8184622557228,1.05808009806358e-05,0.00546400859798694
"TRAPPC11",-1.13196157577971,5.04158644773956,27.7839606372524,1.067925337555e-05,0.00546400859798694
"ZNF143",-1.11561338126555,4.33582274157133,27.7180542314371,1.08700517139061e-05,0.00546400859798694
"DDX46",-1.05914316077662,5.58810902466841,27.7119884162412,1.0887794284168e-05,0.00546400859798694
"OR2B6",3.00575856205844,0.729749842507019,27.6877908102227,1.09588809832328e-05,0.00546400859798694
"UQCRB",-1.68851949266086,6.46979497883149,27.5507424680212,1.13709647905143e-05,0.00546451151500242
"GIMAP7",-2.82176497718455,5.74189469435212,27.3871475418713,1.1884658539e-05,0.00546451151500242
"MIR3156_1",4.27850894689652,-1.63284775863551,27.3560753201235,1.19849982265953e-05,0.00546451151500242
"WDR90",2.23238338434979,3.14327996497308,27.3442590138567,1.20233931057056e-05,0.00546451151500242
"MIR1266",3.68914484794137,-1.76366288116804,27.1864658056828,1.25488996820067e-05,0.00546451151500242
"FGFR1OP2",-1.89411712782938,6.47644401512231,27.1475750745975,1.26821532797673e-05,0.00546451151500242
"MIR498",4.45668690662015,-1.37139056465231,27.0543093883157,1.30079135406571e-05,0.00546451151500242
"ARNT",-0.887008319257808,5.35945463760836,26.8966750864186,1.35789969328431e-05,0.00546451151500242
"LGMN",1.38476461449583,2.49516632345366,26.8588574068995,1.37199503131348e-05,0.00546451151500242
"LAPTM4B",1.55660267369836,2.11340568091563,26.7760208517042,1.40341885747748e-05,0.00546451151500242
"SIRPB2",-1.89517060540051,4.61869453361809,26.6913588750923,1.43633106542957e-05,0.00546451151500242
"SIGLEC10",-1.39012961531201,4.78777132969275,26.5734235054186,1.48355966583268e-05,0.00546451151500242
"IL16",-1.82454096377775,6.99087278746034,26.5669570965713,1.48619674358445e-05,0.00546451151500242
"CMTM5",1.58562408096178,3.70063358326654,26.4806737632353,1.52186740937945e-05,0.00546451151500242
"MRFAP1L1",-1.80973168728556,4.65102187802075,26.4795504554202,1.52233778749217e-05,0.00546451151500242
"MBP",-1.6910207581145,7.18210769064949,26.4130447798232,1.55046535541638e-05,0.00546451151500242
"CSTF1",-1.05182351668448,3.37805052050441,26.382935440082,1.56338177219707e-05,0.00546451151500242
"GALC",-0.964575087254875,4.33143341413666,26.3614851976687,1.57265367748912e-05,0.00546451151500242
"PCDH11Y",5.14593953661231,-1.01709168321802,26.3349841793429,1.58418999479835e-05,0.00546451151500242
"CACNA1H",3.1142800861174,2.61190437234613,26.2894903236388,1.60420555758879e-05,0.00546451151500242
"MIR4266",3.98296831895026,-1.61696193530507,26.2612302982741,1.6167748109037e-05,0.00546451151500242
"CD300LF",-1.1088820007608,4.58487799233859,26.252069222292,1.6208719465195e-05,0.00546451151500242
"SAMD11",3.3565431759603,1.19540485342778,26.2288241308025,1.63131778512643e-05,0.00546451151500242
"TNFAIP8L2",-2.78141902339502,4.13389912062244,26.225538899855,1.63279988782766e-05,0.00546451151500242
"RCBTB2",-1.86504213804151,4.70017846315349,26.1325447604317,1.67535580422351e-05,0.00553116454770062
"FEM1A",-1.22178120315899,5.25790963218924,25.9623564450213,1.75633691657938e-05,0.0055971499324309
"MTHFD1L",1.54851365845725,2.69078386989727,25.9529211183983,1.76094723866976e-05,0.0055971499324309
"MIR668",3.99216512160818,-1.68166890356379,25.9044748747586,1.7848237322576e-05,0.0055971499324309
"NKX1_1",4.16286136499506,-1.54280295780541,25.8588217641017,1.80764041141717e-05,0.0055971499324309
"SNORA70C",3.81501277493133,-1.74497181586018,25.8543489952532,1.80989253269224e-05,0.0055971499324309
"USP17L1",4.14383312069953,-1.5347233390672,25.7470972381714,1.86480353003567e-05,0.00566159941875416
"MIR4682",3.87610699070918,-1.57384003898465,25.7093471673716,1.88455218498687e-05,0.00566159941875416
"HCP5",-1.62590572180392,5.6086225019728,25.6796323926914,1.90025439948361e-05,0.00566159941875416
"LOC102724719",4.17531062345846,-1.5010749854306,25.5625982816053,1.96347193866058e-05,0.00569759859161869
"CUL4A",-1.28513511706386,5.97194018212344,25.5523327831777,1.96912321206512e-05,0.00569759859161869
"SLC8A3",1.95892334654237,2.24511879533647,25.5079565645417,1.993753548839e-05,0.00569759859161869
"CSNK2A1",-1.02134099390628,5.0454555552561,25.4867822214993,2.00562186926121e-05,0.00569759859161869
"LINC00440",4.48539653817156,-1.01943344817441,25.3968562196338,2.05687346571447e-05,0.00577603168285864
"FN1",2.1303206635419,2.85739623104176,25.148804364712,2.20563780677278e-05,0.00612340196105292
"FOXB2",4.49264304806089,-1.05933810920266,24.9567570363942,2.32870204550927e-05,0.00634830739370997
"SMAD4",-1.16968574531133,5.80802018880238,24.9038430700793,2.36388427353815e-05,0.00634830739370997
"SMURF2",-1.08840949070106,4.38142646657877,24.8769172472207,2.38200479365082e-05,0.00634830739370997
"MIR3186",4.10726179106654,-1.51078791704109,24.864241156239,2.39058687823387e-05,0.00634830739370997
"EXOC1",-1.27263389528011,4.99377653957263,24.782387117211,2.44680620448813e-05,0.00642773358944618
"ALG6",-0.967350461328366,3.64509699893169,24.7116460851755,2.49653148284058e-05,0.00645120548660724
"LPIN2",-1.37620391391711,7.00479006929433,24.6432258225999,2.54565399517225e-05,0.00645120548660724
"CREB1",-1.59307222090617,6.18594910947306,24.5466898606875,2.61672684960068e-05,0.00645120548660724
"LINC01219",4.09376058460098,-1.25576502092239,24.5463027477219,2.61701608710173e-05,0.00645120548660724
"ADRB2",-1.45359146187397,4.24509153503493,24.4466249184427,2.69264133147969e-05,0.00645120548660724
"MITD1",-1.74480931609824,4.39266426366906,24.4279500517524,2.70706789159499e-05,0.00645120548660724
"BCL2L13",-1.16502854716794,5.48778046158308,24.3521584177162,2.76647139114368e-05,0.00645120548660724
"MIR3937",3.52146267688001,-1.78669252499311,24.324706876893,2.78832957212322e-05,0.00645120548660724
"C11orf30",-1.11839473008998,5.51648128744402,24.3208141039015,2.7914440896887e-05,0.00645120548660724
"TRIM27",-1.78099742636758,4.77128880508834,24.2952747459594,2.81196997672623e-05,0.00645120548660724
"MT1HL1",4.02775545327649,-1.59530907524058,24.2790230744698,2.82511532284632e-05,0.00645120548660724
"SUGT1",-1.16369055367481,4.32678320836868,24.2774146475255,2.82641988404545e-05,0.00645120548660724
"CA14",1.62113830125783,2.25813907966863,24.2457410923771,2.85224124394836e-05,0.00645120548660724
"RNF2",-1.11624335298458,4.01776968787785,24.2432768722929,2.85426070334693e-05,0.00645120548660724
"SLC4A1AP",-0.970460028582838,4.43433334184742,24.2011207085591,2.88904593251416e-05,0.00645120548660724
"SNORD115_34",3.80669641290828,-1.71518630850201,24.1670949704806,2.91745274362852e-05,0.00645120548660724
"ZC3H13",-1.40521904442765,5.9317163041159,24.1489713798587,2.93270516831294e-05,0.00645120548660724
"RNF20",-1.06068175753772,4.93524249700877,24.101115744654,2.97339054552502e-05,0.00645120548660724
"MAP3K7",-1.06888174717944,5.04260991421055,24.0611779349051,3.00780626471984e-05,0.00645120548660724
"COMMD6",-1.43062891657456,4.10120352909818,24.0476708009366,3.01954194622793e-05,0.00645120548660724
"CRLF3",-1.6898906784303,5.99089443726401,24.032055478929,3.03317035188971e-05,0.00645120548660724
"FBXO30",-1.2045359351822,4.49050710171895,24.0121976799733,3.05059644932933e-05,0.00645120548660724
"FAM168A",-0.980992171336613,5.71841432020411,23.9925094493461,3.06797941981998e-05,0.00645120548660724
"TBC1D14",-1.43553112951512,5.78159252850079,23.9386827915441,3.1160462193231e-05,0.00645120548660724
"FAM120B",-1.02235011771241,5.15913044285345,23.9004093873333,3.15071340313183e-05,0.00645120548660724
"SLC39A10",-0.903288148497715,4.39315809927984,23.8948018863059,3.15582707542696e-05,0.00645120548660724
"CREBL2",-1.21193587434492,5.0493851985937,23.8807306641002,3.16869820471069e-05,0.00645120548660724
"MEA1",-1.08270241536101,3.44993451013381,23.8453331041288,3.2013255693384e-05,0.00646376735409145
"AFAP1L2",2.15092829960544,2.38111406384425,23.8020402319313,3.24171928369196e-05,0.00646789725793384
"MIR544A",3.95492149566587,-1.61925970860432,23.7865340600447,3.25631927766306e-05,0.00646789725793384
"NHSL2",-2.0352246355547,5.4617750959406,23.7108759929527,3.32857098100377e-05,0.0064837310452994
"HLA_DMB",-1.78228287612177,5.36735736176315,23.6865653159866,3.35214936050345e-05,0.0064837310452994
"DCK",-1.32338678166154,5.00644312301544,23.6781167891721,3.36038514455453e-05,0.0064837310452994
"AMICA1",-2.75586975851613,7.203791176327,23.667825273699,3.37044673878688e-05,0.0064837310452994
"MITF",1.28317141809121,2.73037588954761,23.6186345175723,3.41898532303028e-05,0.00652572112710569
"HAO2_IT1",4.27960173655289,-1.41470515713311,23.5733223406307,3.46435823503312e-05,0.00656106480930962
"LOC100996694",3.78399246860573,-1.74839893366845,23.4791769180786,3.56070074998416e-05,0.00665239400332476
"SRMS",4.11583646874824,0.828207349601545,23.4502006518746,3.59092653727515e-05,0.00665239400332476
"NAGK",-1.42109914200351,5.50406920469901,23.4470118031261,3.59426961008092e-05,0.00665239400332476
"CWC22",-1.21162503022397,4.30857196390467,23.3189590751421,3.73130312951179e-05,0.00685409524489492
"PQLC3",-1.09878101237191,3.48922018859447,23.2832274248584,3.77052968887445e-05,0.00687446349469341
"POLK",-1.13214800164379,4.75608981925786,23.2251708508872,3.8352077734423e-05,0.00691076951594978
"DPP8",-0.985500169332974,5.32850264706368,23.2086396258682,3.85384060686287e-05,0.00691076951594978
"SNRNP48",-0.855066936097061,3.90920242031472,23.1883156009312,3.87688113446186e-05,0.00691076951594978
"TRAPPC6B",-1.22320603955318,4.80129586304775,23.1445018099927,3.92705345819536e-05,0.00691076951594978
"ZNF227",-1.12828076477274,3.64284115502611,23.1045370321048,3.9734237540429e-05,0.00691076951594978
"NDUFV3",-1.07957869474268,3.84035511153297,23.071237713967,4.01250730296077e-05,0.00691076951594978
"MIR4490",3.69633190762704,-1.78716000007868,23.0638546413639,4.02122838196186e-05,0.00691076951594978
"DHX16",-0.832493558291529,4.78043695803094,23.0495456503285,4.03818828100115e-05,0.00691076951594978
"RBMX2",-1.06994021755834,3.05868239453429,23.0190214274195,4.07462355089957e-05,0.00691076951594978
"KIZ",-0.894114338135817,3.94789869288461,22.9434068605624,4.1664031182672e-05,0.00691076951594978
"NACA",-1.54657750386706,7.52990345622376,22.9425284560464,4.1674822064857e-05,0.00691076951594978
"GGPS1",-1.05242952271095,3.55652919785884,22.9122117903635,4.2049088411704e-05,0.00691076951594978
"ZNF217",-1.9525842617963,6.67745280193403,22.8945953657829,4.22682165419573e-05,0.00691076951594978
"ARHGAP25",-2.03485105943952,6.97440103753412,22.8742105637635,4.25233047147038e-05,0.00691076951594978
"PBLD",1.40145566299714,3.95846018054962,22.8645375428541,4.26449247579514e-05,0.00691076951594978
"LRP8",1.14368454681386,3.77097596214959,22.8643453004842,4.26473456094539e-05,0.00691076951594978
"GLUL",-2.04455663780433,9.2223992919973,22.8580391814092,4.27268382154172e-05,0.00691076951594978
"GINS4",1.75193535273494,1.7550976732912,22.8367739866611,4.29960691917795e-05,0.00691076951594978
"SLK",-1.42227400244324,6.41246670201053,22.8071448972446,4.3374220433904e-05,0.00692598417922031
"CD300LB",-1.51649231818866,3.90912029905824,22.7599173211666,4.39843476804235e-05,0.00696707306512244
"UTP6",-1.00559452713206,4.24512974020155,22.7432475346655,4.42018879740485e-05,0.00696707306512244
"AMPD2",-1.19653627197588,6.50037100118106,22.6448384624699,4.55097872203594e-05,0.00701850867484236
"LPPR3",2.70445282044342,1.60204993167764,22.6416369390145,4.55530256924069e-05,0.00701850867484236
"CNOT6",-0.974340303828034,5.49421033829804,22.6351599648778,4.56406354276514e-05,0.00701850867484236
"ATXN3",-0.859141191489611,4.96190119084097,22.6284834682797,4.57311325438714e-05,0.00701850867484236
"PRKAR1B",1.43231831529114,2.97541737007948,22.5966576980693,4.6165162120032e-05,0.00701850867484236
"KLF3",-1.35389741377968,6.935394380171,22.5749712426167,4.64634366219518e-05,0.00701850867484236
"ZNF33A",-1.69212699256069,6.09866221787209,22.5694888021124,4.65391676691278e-05,0.00701850867484236
"BTN2A1",-1.13175912510331,4.94661626786273,22.542472180857,4.69142909189187e-05,0.00703167510085953
"UBR2",-1.51476501336763,7.83877549094465,22.5069214413727,4.74128426206474e-05,0.00706306803698194
"C12orf29",-1.39953035748301,3.4081561223873,22.4569223100152,4.81236214837991e-05,0.00712550422103452
"PLXNA4",2.00770379494388,3.94376008754528,22.4177465060933,4.86884961373349e-05,0.00716483145035458
"LOC100506272",4.56134463083112,-1.12696355871131,22.3808930778979,4.92263590236782e-05,0.00716483145035458
"SNAPC3",-1.27606983437302,4.3701040429464,22.377987756545,4.92690304801101e-05,0.00716483145035458
"LINC00392",4.40411656462974,-1.22389931104538,22.3190116741712,5.01438368744878e-05,0.0072339018124336
"CSF2RA",-1.67418952606731,5.13325761551772,22.3061919167687,5.03361838694164e-05,0.0072339018124336
"XLOC_007697",4.12531262496633,-1.48609740488071,22.2554339247205,5.11055346182889e-05,0.00730151646935331
"MCM2",1.07090249560765,3.3340771452168,22.2020901381518,5.19276464651734e-05,0.00733475838574285
"SH2D3C",-1.06149518062481,5.39350811175659,22.2013821854072,5.19386517430114e-05,0.00733475838574285
"GLTSCR1L",-0.921448108934122,5.56533698692183,22.1726131165794,5.23879896056338e-05,0.00735569525319103
"GIMAP4",-2.71903110848094,6.74067500133522,22.0639854715351,5.41224627737287e-05,0.00750090391868893
"CEPT1",-1.29787994035941,5.05975118039681,22.0510395714606,5.43332311292139e-05,0.00750090391868893
"PTCRA",1.26345345257526,3.29453561404354,22.0393707991172,5.4523959048011e-05,0.00750090391868893
"CASZ1",1.46595716847075,3.81400600427409,22.0209856955167,5.48259204199982e-05,0.00750090391868893
"HMGB3",1.99024317955505,1.93975527296027,22.0130203299734,5.49573002106061e-05,0.00750090391868893
"SLFN11",-1.10722656187983,4.70638406877729,21.9766858128046,5.55608819084387e-05,0.00754115503280592
"TRIP11",-1.1938364362715,5.62355504653716,21.9561266735179,5.59055428321947e-05,0.00754601280073673
"C6orf25",1.87982418317663,5.07519970478293,21.9000864715377,5.68566819873936e-05,0.00763222855842864
"CAND2",1.90973804929947,2.36196435510305,21.8250640432178,5.81571736010769e-05,0.00770571364046891
"MIR607",3.90692388959182,-1.66147581836314,21.8236623686986,5.81817718177283e-05,0.00770571364046891
"GLE1",-0.841719106675678,4.81631998109188,21.7777137919988,5.89943224135073e-05,0.00770571364046891
"HNRNPA1P33",4.09105580683236,-1.35376978844674,21.7602984372353,5.9305457749467e-05,0.00770571364046891
"DCLRE1C",-0.741611206787812,4.82079871400637,21.7533874608228,5.94294122099788e-05,0.00770571364046891
"RPA2",-1.53179914862291,4.56701587335654,21.7203429232812,6.00259362728459e-05,0.00770571364046891
"ZBED1",-0.957088258620406,4.53847180529399,21.7180084913501,6.00683191694297e-05,0.00770571364046891
"FECH",-1.87654381322647,7.91668811292205,21.7015678939498,6.03677150232147e-05,0.00770571364046891
"SH3BP5L",-1.20246985676391,4.78813685715425,21.6684766965751,6.09751801113433e-05,0.00770571364046891
"AGO4",-1.85411218135141,6.60001999536061,21.6578622812679,6.1171414097175e-05,0.00770571364046891
"SYNRG",-1.20077240779137,6.33071220416561,21.640631519106,6.14914071091475e-05,0.00770571364046891
"LOC100506406",4.18080707401005,-1.49132588685329,21.6301800460479,6.16863734927581e-05,0.00770571364046891
"MAP1A",1.57362611910647,4.29829487574376,21.621931640818,6.18407095594876e-05,0.00770571364046891
"TMEM40",1.19628629630961,3.20558601883846,21.5971550492858,6.23067929425658e-05,0.00770571364046891
"SV2A",2.43407352376521,2.34735729902549,21.5955764455494,6.23366157678228e-05,0.00770571364046891
"RPL7L1",-1.00317399665363,3.86125089186792,21.5461070507858,6.32789638868798e-05,0.00770571364046891
"ZNF721",-1.39429175157311,4.66240862421377,21.5090142980032,6.39955373852348e-05,0.00770571364046891
"ZNF652",-1.21763980552898,6.38225885432727,21.4909738270569,6.43471828096405e-05,0.00770571364046891
"PDZK1IP1",-2.27815459707512,5.69933312410642,21.4722047098624,6.47152251570679e-05,0.00770571364046891
"MRPL30",-1.07887696040798,4.25053268834541,21.4703675641768,6.47513703859403e-05,0.00770571364046891
"TTC7B",1.22459625585606,3.38478381383986,21.4563935287739,6.5027012514344e-05,0.00770571364046891
"IRF2",-1.47966221808172,5.1161679793399,21.4466782199797,6.5219389249157e-05,0.00770571364046891
"FTMT",3.82481560932411,-1.56685910016608,21.4329359727189,6.54925449914715e-05,0.00770571364046891
"ZNF512",-0.894389958827688,4.62328836494078,21.4328840017557,6.54935803415541e-05,0.00770571364046891
"MIR614",3.82357260947933,-1.58058391988228,21.4249165167467,6.565251342495e-05,0.00770571364046891
"ZNF710",-0.811235917007422,4.48556675429891,21.4161454352166,6.58279534753387e-05,0.00770571364046891
"NHLRC2",-0.973283676369397,4.52656493225567,21.4115482168956,6.59201076852361e-05,0.00770571364046891
"PRPSAP2",-1.11553097624527,4.831804013444,21.380344835894,6.65492572402314e-05,0.00770802309387124
"MIR4696",3.97416981791388,-1.57165999510857,21.3792786435612,6.65708678648779e-05,0.00770802309387124
"LINC00353",4.04949322733259,-1.45744677758155,21.3622360789432,6.69173237717385e-05,0.00771159026918559
"DECR1",-1.5613212164045,4.53130775496726,21.3421567397004,6.73279897559239e-05,0.00771194818893658
"PTRH2",-1.06712239384718,3.11449781233395,21.331270911708,6.75517544280803e-05,0.00771194818893658
"MYO5C",2.41806898514442,2.47878200880312,21.2843462539255,6.85254618466603e-05,0.00778233466694238
"LZTS3",2.42650378052504,2.22993354121684,21.2483468678815,6.92826366111757e-05,0.00778233466694238
"OAZ2",-1.53538034566625,5.88574299973612,21.2370761036934,6.95215297240215e-05,0.00778233466694238
"LST1",-2.25172338681613,6.09663493285435,21.2249941489339,6.97785953054565e-05,0.00778233466694238
"FTX",-1.08018562806671,3.42383160419275,21.2241174093249,6.9797289054282e-05,0.00778233466694238
"LOC641746",4.20158830302313,-1.14064679802503,21.2109094979474,7.00795557581484e-05,0.00778233466694238
"MTIF2",-0.789220161020803,3.83546950149387,21.1914040364386,7.04986424901146e-05,0.0077934494781719
"LPAR6",-1.43294757372601,4.62649584705319,21.1532640991675,7.1325866436076e-05,0.00781802807714439
"APC",-1.31179348165852,6.08446552718979,21.1516553391269,7.13609865008882e-05,0.00781802807714439
"SRXN1",-1.78042049786688,5.27699916277319,21.1129656586916,7.22111970094854e-05,0.00787585604526222
"TTC37",-1.05478401548764,5.5372750183637,21.0903585706795,7.27129996527275e-05,0.00789533908673682
"GIMAP6",-2.00657348847888,6.06717588645102,21.0493035306088,7.36338467423862e-05,0.00795306829761325
"GIMAP1",-1.60961817320033,4.83891549563365,21.0109037300405,7.45064323642674e-05,0.00795306829761325
"EEA1",-1.10529333025694,5.16629717506308,21.0010522866807,7.4732071656283e-05,0.00795306829761325
"NT5DC3",1.29484961526911,3.01078072808038,20.9974753607339,7.48141789868578e-05,0.00795306829761325
"EIF3C",3.72046777822687,-1.54415179780352,20.9949449379618,7.48723223957696e-05,0.00795306829761325
"MRPS16",-1.08377125204103,4.43470826304226,20.9445965640055,7.60393184598401e-05,0.0080020993915578
"BTF3",-1.84108214947156,7.70295109365545,20.932799731851,7.6315553812489e-05,0.0080020993915578
"RPS24",-1.60067458597924,8.39338076012422,20.9290020707983,7.64047082871602e-05,0.0080020993915578
"RBM12",-1.08906383786981,4.93275156712388,20.9052788500256,7.69641656715421e-05,0.0080020993915578
"LOC102723769",4.33211855103269,-1.15036923609635,20.9049645066285,7.69716080805568e-05,0.0080020993915578
"MIR379",3.96912302558754,-1.52828433070235,20.8764057487518,7.76509887857877e-05,0.00803852248739652
"OR5AC2",3.95730382915274,-1.53171832182263,20.8283880477691,7.88077745396317e-05,0.00804653334316068
"ZNF641",-1.38233288905629,5.1071940694182,20.8235338314165,7.89257382594524e-05,0.00804653334316068
"TCEB2",-1.80410361392329,6.31546698147007,20.8057774752965,7.93588520819247e-05,0.00804653334316068
"GP6",1.34490893991427,3.7646883561073,20.8015107813209,7.94633038168123e-05,0.00804653334316068
"QRICH2",1.44202143927225,2.97352272836167,20.7939388806477,7.96490315728774e-05,0.00804653334316068
"GPR65",-1.54299709054936,4.64152617990422,20.772676834565,8.01730454509592e-05,0.00804653334316068
"NPL",-1.49969745553248,5.62641941643498,20.7556704330465,8.0594830802604e-05,0.00804653334316068
"VPS29",-1.24518313204694,4.35367268906228,20.7450193460404,8.08602026247009e-05,0.00804653334316068
"FCF1",-0.899179075476675,3.93776884371337,20.7395502266056,8.09968287325736e-05,0.00804653334316068
"GLIPR1",-2.21360377703511,5.73758858245505,20.731645411137,8.11947383817433e-05,0.00804653334316068
"PSMB8_AS1",-2.00443713948852,3.70723843816827,20.7144529886878,8.16269660642777e-05,0.00804653334316068
"CBARP",3.80928550390283,0.876587564884643,20.698161120006,8.20388248578429e-05,0.00804653334316068
"MYO1C",1.09817840929883,3.79184604907369,20.6676782153466,8.28154153163279e-05,0.00804653334316068
"TMEM210",4.2659634387563,-0.261363699532796,20.6671610862861,8.28286574629904e-05,0.00804653334316068
"YBX1",-2.66747340600087,10.1297819004785,20.6511336256223,8.32401982348062e-05,0.00804653334316068
"ARHGEF5",2.1552251313111,1.95422858841245,20.6500624088224,8.32677819752572e-05,0.00804653334316068
"KPNA4",-1.06265089377972,5.96683664882421,20.6111715228425,8.42758692365473e-05,0.00804653334316068
"CLPX",-1.13528920316857,5.3966719059663,20.598273989398,8.46130610456365e-05,0.00804653334316068
"STRADB",-2.75421509409223,9.13055209140126,20.5967211770136,8.46537548374034e-05,0.00804653334316068
"SNRPD3",-1.04505848551051,4.89779578309516,20.5661063824208,8.54603513756805e-05,0.00804653334316068
"CHAF1B",1.38440278678339,2.161829104615,20.540556661795,8.61397935236051e-05,0.00804653334316068
"SLC30A6",-0.95617592163969,4.15119750570713,20.5290018209745,8.64489659932572e-05,0.00804653334316068
"CCDC176",-1.93801439251084,5.78036571080796,20.5251550695856,8.6552156557321e-05,0.00804653334316068
"ESAM",1.46561556632096,3.87365684101018,20.5233277197445,8.66012220604145e-05,0.00804653334316068
"MIR6732",3.40734019289673,-0.426443611662556,20.5214857478027,8.66507102865308e-05,0.00804653334316068
"MIR521_2",3.75580848817212,-1.60045144458807,20.5102635189321,8.69528719937261e-05,0.00804653334316068
"ZBTB24",-0.674061413677781,4.18447646546881,20.5048527679551,8.7098960519967e-05,0.00804653334316068
"TRAPPC8",-1.31443556346959,5.89275975676276,20.4981848155831,8.72793542883183e-05,0.00804653334316068
"TMEM230",-1.15870915391287,4.38520033122983,20.4981705621109,8.72797403273537e-05,0.00804653334316068
"CCNDBP1",-1.43334288090731,6.50206965982809,20.4716262185485,8.80018422773196e-05,0.00805949075091799
"SLF2",-0.88003059311627,5.35806528512353,20.4687648158263,8.80800634642505e-05,0.00805949075091799
"STAG3",1.58960980177273,2.74024547094633,20.4453332828132,8.8723408213244e-05,0.00808806561961853
"MIR202HG",4.28069861769874,-0.874226325784375,20.407372816218,8.97763558859882e-05,0.00811551006064762
"TESC",-2.26099543870802,6.61957468542575,20.4020360576791,8.99254553491218e-05,0.00811551006064762
"MOSPD1",-1.4865923122612,3.63431801501613,20.3986209184574,9.00210071808565e-05,0.00811551006064762
"ZNF226",-1.52293441412178,3.36772290831721,20.3762018458098,9.06509709178336e-05,0.0081275650324595
"GPR132",-0.71584925164086,4.38758201361347,20.3702121537653,9.08200750628891e-05,0.0081275650324595
"IL6R",-2.00622317722255,6.9971592422131,20.3519742510273,9.13370583551283e-05,0.00812982753549626
"RSBN1L",-1.5592938545849,5.3172423173701,20.3360316742854,9.17915557386228e-05,0.00812982753549626
"PEAR1",1.8545259440113,3.52775717289147,20.3342094728519,9.18436576397597e-05,0.00812982753549626
"RPL26",-1.84708663597658,8.14285353385613,20.2742550675405,9.3575689911818e-05,0.00813730869336771
"RPL30",-1.8808587289722,8.83906912836881,20.2550023202954,9.4139270923723e-05,0.00813730869336771
"RECQL4",1.45830130772062,2.63877703197396,20.2520835480879,9.42250279044333e-05,0.00813730869336771
"FAM185A",-1.17356207265685,4.05547589123017,20.2328302636753,9.47928100480788e-05,0.00813730869336771
"MUC5B",2.53279319497886,3.75040119557956,20.2279654876831,9.49368514456443e-05,0.00813730869336771
"NCOA4",-1.83728347792229,9.72591215217032,20.2276096536524,9.49473965386062e-05,0.00813730869336771
"EMC3",-2.01708684825239,7.49134133473561,20.2026071097861,9.56914897019973e-05,0.00813730869336771
"SUCNR1",2.28353889346358,1.09551075145495,20.1952770870274,9.59108169157269e-05,0.00813730869336771
"AKAP10",-1.06732132410226,5.20235382969271,20.184888624463,9.62225796466504e-05,0.00813730869336771
"ADAMTS19_AS1",4.35967429007422,-1.20383319936241,20.1820746128456,9.63072159498744e-05,0.00813730869336771
"MAPK1",-1.66234400709832,7.47164984330986,20.1812281944402,9.63326890347803e-05,0.00813730869336771
"PAFAH1B1",-1.05080918914384,5.76729835921909,20.1479808918192,9.73389952477563e-05,0.00813730869336771
"ABLIM3",1.39213614815193,4.2280335313253,20.1431872206222,9.74850118345338e-05,0.00813730869336771
"HVCN1",-1.50023112303202,4.49698570186631,20.1403696225877,9.75709459924389e-05,0.00813730869336771
"HOXD1",4.38796468054937,-0.912556820205693,20.1234987583186,9.80871900636138e-05,0.00813730869336771
"SUPT20H",-1.28140516288319,5.11070462569668,20.1129011121861,9.84129689111642e-05,0.00813730869336771
"SNORD115_39",3.60754258230426,-1.57080580632181,20.1064444946797,9.861201698903e-05,0.00813730869336771
"RNF111",-1.02022063186965,5.13087215969894,20.1047304079135,9.86649320899325e-05,0.00813730869336771
"PFDN5",-1.83934170647625,7.88878619338773,20.0985607311528,9.88556460512003e-05,0.00813730869336771
"ZNF12",-0.891937478436407,4.66117114049757,20.0950476407873,9.8964417114815e-05,0.00813730869336771
"KLHL9",-1.33874336714516,4.35143172631671,20.0935381075716,9.9011194068023e-05,0.00813730869336771
"ZMYM6",-0.889459967537948,4.83274032307479,20.085657469951,9.92557812051728e-05,0.00813730869336771
"NBR1",-1.45484655724774,6.29406350307167,20.0149219124544,0.000101480323352504,0.00826575834439154
"SLC24A3",1.3759570896116,3.01552582396899,20.014328092643,0.000101499222435327,0.00826575834439154
"TRMT13",-1.22221700037144,3.34026397925292,20.0008385562897,0.000101929560204465,0.00827322619719367
"LOC101927854",-1.73576406656692,3.8436351832249,19.9793385866441,0.000102619483244227,0.00827830693311227
"ZNF675",-1.15961443451275,3.24144438035662,19.9777752084854,0.000102669845717859,0.00827830693311227
"HNRNPUL2",-0.845577733518223,4.03150314953201,19.9418343407223,0.000103834961756815,0.0083447103640814
"SNORA22",-2.07838078928163,3.91440866525165,19.9164623972059,0.00010466597189715,0.00838391593252222
